age_group,sex,STATEFIP,bpl,no_mig,prop_pop,prop_mig,origin_original,origin,state_fip,state
35,2,33,410,126,3.1478594555702123e-4,0.13592233009708737,England,England,33,New Hampshire
35,2,33,411,16,3.997281848343127e-5,0.23529411764705882,Scotland,Scotland,33,New Hampshire
35,2,33,413,133,3.3227405364352243e-4,0.2854077253218884,"United Kingdom, ns",UK,33,New Hampshire
35,2,33,414,26,6.495583003557581e-5,0.15384615384615385,Ireland,Ireland,33,New Hampshire
35,2,33,425,9,2.2484710396930087e-5,0.125,Netherlands,Netherlands,33,New Hampshire
35,2,33,433,44,1.0992525082943599e-4,0.20657276995305165,Greece,Greece,33,New Hampshire
35,2,33,436,32,7.994563696686254e-5,0.048484848484848485,Portugal,Portugal,33,New Hampshire
35,2,33,451,42,1.0492864851900707e-4,0.6,Bulgaria,Bulgaria,33,New Hampshire
35,2,33,453,155,3.872366790582404e-4,0.10572987721691678,Germany,Germany,33,New Hampshire
35,2,33,454,26,6.495583003557581e-5,0.18055555555555555,Hungary,Hungary,33,New Hampshire
35,2,33,455,110,2.7481312707359e-4,0.311614730878187,Poland,Poland,33,New Hampshire
35,2,33,457,100,2.498301155214454e-4,0.23696682464454977,Yugoslavia,Yugoslavia,33,New Hampshire
35,2,33,465,265,6.620498061318304e-4,0.2924944812362031,Other USSR/Russia,Russia,33,New Hampshire
35,2,33,500,146,3.647519686613103e-4,0.08165548098434004,China,China,33,New Hampshire
35,2,33,501,39,9.743374505336372e-5,0.08783783783783784,Japan,Japan,33,New Hampshire
35,2,33,502,93,2.3234200743494423e-4,0.11177884615384616,Korea,South Korea,33,New Hampshire
35,2,33,511,23,5.746092656993244e-5,0.22115384615384615,Cambodia (Kampuchea),Cambodia (Kampuchea),33,New Hampshire
35,2,33,512,125,3.122876444018068e-4,0.31565656565656564,Indonesia,Indonesia,33,New Hampshire
35,2,33,513,50,1.249150577607227e-4,0.20242914979757085,Laos,Laos,33,New Hampshire
35,2,33,515,357,8.918935124115602e-4,0.23211963589076723,Philippines,Philippines,33,New Hampshire
35,2,33,517,154,3.8473837790302596e-4,0.2326283987915408,Thailand,Thailand,33,New Hampshire
35,2,33,518,135,3.372706559539513e-4,0.13595166163141995,Vietnam,Vietnam,33,New Hampshire
35,2,33,521,842,0.0021035695726905703,0.2100274382639062,India,India,33,New Hampshire
35,2,33,524,12,2.997961386257345e-5,0.0189873417721519,Nepal,Nepal,33,New Hampshire
35,2,33,532,15,3.747451732821681e-5,0.125,Iraq,Iraq,33,New Hampshire
35,2,33,535,13,3.2477915017787906e-5,0.29545454545454547,Jordan,Jordan,33,New Hampshire
35,2,33,599,82,2.0486069472758523e-4,1,"Asia, nec/ns","Asia, nec/ns",33,New Hampshire
35,2,33,600,147,3.6725026981652476e-4,0.07223587223587223,AFRICA,AFRICA,33,New Hampshire
35,2,33,700,19,4.746772194907463e-5,0.2923076923076923,Australia and New Zealand,Australia,33,New Hampshire
35,2,34,105,16,5.879966366592383e-6,0.048484848484848485,Guam,Guam,34,New Jersey
35,2,34,110,4263,0.001566643538798958,0.10943115309580038,Puerto Rico,Puerto Rico,34,New Jersey
35,2,34,115,79,2.9032333935049893e-5,0.10896551724137932,U.S. Virgin Islands,U.S. Virgin Islands,34,New Jersey
35,2,34,150,706,2.594535159258889e-4,0.10524746571258199,Canada,Canada,34,New Jersey
35,2,34,160,15,5.5124684686803594e-6,0.04672897196261682,Atlantic Islands,Atlantic Islands,34,New Jersey
35,2,34,200,9905,0.003640066678818597,0.19402926599933398,Mexico,Mexico,34,New Jersey
35,2,34,210,8820,0.003241331459584051,0.15863879995683297,Central America,Central America,34,New Jersey
35,2,34,250,634,2.3299366727622318e-4,0.059441215075942244,Cuba,Cuba,34,New Jersey
35,2,34,260,16027,0.0058898888098360075,0.13171541514969715,West Indies,West Indies,34,New Jersey
35,2,34,300,18417,0.006768208785845745,0.148066858011143,SOUTH AMERICA,SOUTH AMERICA,34,New Jersey
35,2,34,401,38,1.396492012065691e-5,0.2585034013605442,Finland,Finland,34,New Jersey
35,2,34,404,69,2.535735495592965e-5,0.5348837209302325,Norway,Norway,34,New Jersey
35,2,34,410,278,1.0216441561954265e-4,0.08241921138452417,England,England,34,New Jersey
35,2,34,411,63,2.3152367568457508e-5,0.11977186311787072,Scotland,Scotland,34,New Jersey
35,2,34,413,446,1.6390406246876267e-4,0.11690694626474443,"United Kingdom, ns",UK,34,New Jersey
35,2,34,414,167,6.1372148951308e-5,0.1012734990903578,Ireland,Ireland,34,New Jersey
35,2,34,420,144,5.291969729933145e-5,0.38095238095238093,Belgium,Belgium,34,New Jersey
35,2,34,421,339,1.245817873921761e-4,0.13109048723897912,France,France,34,New Jersey
35,2,34,425,7,2.572485285384168e-6,0.011784511784511785,Netherlands,Netherlands,34,New Jersey
35,2,34,426,72,2.6459848649665724e-5,0.10892586989409984,Switzerland,Switzerland,34,New Jersey
35,2,34,430,194,7.129459219493264e-5,0.0885440438156093,Albania,Albania,34,New Jersey
35,2,34,433,367,1.348717285337128e-4,0.10024583447145588,Greece,Greece,34,New Jersey
35,2,34,434,289,1.0620689249657491e-4,0.04309573516254101,Italy,Italy,34,New Jersey
35,2,34,436,1056,3.880777801950973e-4,0.10913600661430344,Portugal,Portugal,34,New Jersey
35,2,34,438,415,1.5251162763348994e-4,0.17607127704709377,Spain,Spain,34,New Jersey
35,2,34,451,214,7.864455015317313e-5,0.1829059829059829,Bulgaria,Bulgaria,34,New Jersey
35,2,34,452,313,1.150268420464635e-4,0.1962382445141066,Czechoslovakia,Czechoslovakia,34,New Jersey
35,2,34,453,549,2.0175634595370114e-4,0.0809615101017549,Germany,Germany,34,New Jersey
35,2,34,454,296,1.0877937778195909e-4,0.2556131260794473,Hungary,Hungary,34,New Jersey
35,2,34,455,3546,0.001303147545996037,0.1912930894966823,Poland,Poland,34,New Jersey
35,2,34,456,522,1.918339027100765e-4,0.19840364880273662,Romania,Romania,34,New Jersey
35,2,34,457,137,5.034721201394728e-5,0.04922745238950772,Yugoslavia,Yugoslavia,34,New Jersey
35,2,34,461,35,1.2862426426920838e-5,0.125,Latvia,Latvia,34,New Jersey
35,2,34,462,81,2.976732973087394e-5,0.1208955223880597,Lithuania,Lithuania,34,New Jersey
35,2,34,465,2938,0.0010797088240655263,0.13649879204608809,Other USSR/Russia,Russia,34,New Jersey
35,2,34,499,132,4.850972252438716e-5,0.2222222222222222,"Europe, ns","Europe, ns",34,New Jersey
35,2,34,500,4595,0.00168865284090575,0.1179081881398989,China,China,34,New Jersey
35,2,34,501,661,2.4291611051984783e-4,0.14549856922738277,Japan,Japan,34,New Jersey
35,2,34,502,4144,0.0015229112889474272,0.13787137771567357,Korea,South Korea,34,New Jersey
35,2,34,511,104,3.821978138285049e-5,0.18604651162790697,Cambodia (Kampuchea),Cambodia (Kampuchea),34,New Jersey
35,2,34,512,263,9.665194715086229e-5,0.225557461406518,Indonesia,Indonesia,34,New Jersey
35,2,34,514,94,3.454480240373025e-5,0.10645526613816535,Malaysia,Malaysia,34,New Jersey
35,2,34,515,4358,0.0016015558391006004,0.1313125225985296,Philippines,Philippines,34,New Jersey
35,2,34,516,12,4.409974774944287e-6,0.022598870056497175,Singapore,Singapore,34,New Jersey
35,2,34,517,342,1.2568428108591218e-4,0.21769573520050922,Thailand,Thailand,34,New Jersey
35,2,34,518,1090,4.005727087241061e-4,0.1363522641981486,Vietnam,Vietnam,34,New Jersey
35,2,34,520,147,5.402219099306752e-5,0.18870346598202825,Afghanistan,Afghanistan,34,New Jersey
35,2,34,521,20500,0.007533706907196491,0.18091161805586198,India,India,34,New Jersey
35,2,34,522,188,6.90896048074605e-5,0.10885929357266937,Iran,Iran,34,New Jersey
35,2,34,524,76,2.792984024131382e-5,0.11394302848575712,Nepal,Nepal,34,New Jersey
35,2,34,532,128,4.7039730932739066e-5,0.37209302325581395,Iraq,Iraq,34,New Jersey
35,2,34,534,677,2.487960768864402e-4,0.19454022988505748,Israel/Palestine,Israel,34,New Jersey
35,2,34,535,334,1.22744297902616e-4,0.17181069958847736,Jordan,Jordan,34,New Jersey
35,2,34,536,165,6.063715315548395e-5,0.27545909849749584,Kuwait,Kuwait,34,New Jersey
35,2,34,537,108,3.968977297449858e-5,0.06990291262135923,Lebanon,Lebanon,34,New Jersey
35,2,34,540,137,5.034721201394728e-5,0.1793193717277487,Saudi Arabia,Saudi Arabia,34,New Jersey
35,2,34,541,308,1.1318935255690338e-4,0.12379421221864952,Syria,Syria,34,New Jersey
35,2,34,542,1206,4.432024648819009e-4,0.22533632286995517,Turkey,Turkey,34,New Jersey
35,2,34,543,65,2.3887363364281555e-5,0.16009852216748768,United Arab Emirates,UAE,34,New Jersey
35,2,34,544,13,4.777472672856311e-6,0.12380952380952381,Yemen Arab Republic (North),Yemen Arab Republic (North),34,New Jersey
35,2,34,599,245,9.003698498844587e-5,0.15847347994825356,"Asia, nec/ns","Asia, nec/ns",34,New Jersey
35,2,34,600,6114,0.0022468821478341143,0.14655544369336976,AFRICA,AFRICA,34,New Jersey
35,2,34,700,153,5.6227178380539664e-5,0.14912280701754385,Australia and New Zealand,Australia,34,New Jersey
35,2,34,710,57,2.0947380180985365e-5,0.2446351931330472,Pacific Islands,Pacific Islands,34,New Jersey
35,2,34,950,17,6.247464264504407e-6,0.12408759124087591,Other n.e.c.,Other n.e.c.,34,New Jersey
35,2,35,110,129,2.1415515790207631e-4,0.12112676056338029,Puerto Rico,Puerto Rico,35,New Mexico
35,2,35,200,8626,0.014320173581886126,0.1504228790653065,Mexico,Mexico,35,New Mexico
35,2,35,210,348,5.77720891084671e-4,0.15760869565217392,Central America,Central America,35,New Mexico
35,2,35,250,115,1.9091351285844012e-4,0.14429109159347553,Cuba,Cuba,35,New Mexico
35,2,35,260,37,6.142434761532421e-5,0.125,West Indies,West Indies,35,New Mexico
35,2,35,300,501,8.317188690615522e-4,0.18371837183718373,SOUTH AMERICA,SOUTH AMERICA,35,New Mexico
35,2,35,410,61,1.0126716769012911e-4,0.07142857142857142,England,England,35,New Mexico
35,2,35,411,15,2.4901762546753058e-5,0.6,Scotland,Scotland,35,New Mexico
35,2,35,414,16,2.656188004986993e-5,0.43243243243243246,Ireland,Ireland,35,New Mexico
35,2,35,434,43,7.138505263402544e-5,0.13354037267080746,Italy,Italy,35,New Mexico
35,2,35,438,39,6.474458262155795e-5,0.0851528384279476,Spain,Spain,35,New Mexico
35,2,35,452,18,2.9882115056103672e-5,0.75,Czechoslovakia,Czechoslovakia,35,New Mexico
35,2,35,453,392,6.507660612218133e-4,0.13105984620528252,Germany,Germany,35,New Mexico
35,2,35,465,118,1.9589386536779073e-4,0.13673232908458866,Other USSR/Russia,Russia,35,New Mexico
35,2,35,499,12,1.9921410037402447e-5,0.27906976744186046,"Europe, ns","Europe, ns",35,New Mexico
35,2,35,500,279,4.631727833696069e-4,0.1323529411764706,China,China,35,New Mexico
35,2,35,501,37,6.142434761532421e-5,0.0506155950752394,Japan,Japan,35,New Mexico
35,2,35,502,70,1.1620822521818095e-4,0.08928571428571429,Korea,South Korea,35,New Mexico
35,2,35,515,365,6.059428886376578e-4,0.16515837104072398,Philippines,Philippines,35,New Mexico
35,2,35,516,7,1.1620822521818094e-5,0.2692307692307692,Singapore,Singapore,35,New Mexico
35,2,35,517,26,4.3163055081038634e-5,0.047186932849364795,Thailand,Thailand,35,New Mexico
35,2,35,518,220,3.6522585068571154e-4,0.14540647719762062,Vietnam,Vietnam,35,New Mexico
35,2,35,520,196,3.2538303061090666e-4,0.5171503957783641,Afghanistan,Afghanistan,35,New Mexico
35,2,35,521,213,3.536050281638934e-4,0.13994743758212877,India,India,35,New Mexico
35,2,35,522,16,2.656188004986993e-5,0.0761904761904762,Iran,Iran,35,New Mexico
35,2,35,524,37,6.142434761532421e-5,0.15611814345991562,Nepal,Nepal,35,New Mexico
35,2,35,599,19,3.154223255922054e-5,0.0407725321888412,"Asia, nec/ns","Asia, nec/ns",35,New Mexico
35,2,35,600,63,1.0458740269636285e-4,0.063,AFRICA,AFRICA,35,New Mexico
35,2,35,700,39,6.474458262155795e-5,0.2532467532467532,Australia and New Zealand,Australia,35,New Mexico
35,2,36,105,66,1.0757257114580924e-5,0.13552361396303902,Guam,Guam,36,New York
35,2,36,110,8273,0.0013484058804383028,0.1197579652871267,Puerto Rico,Puerto Rico,36,New York
35,2,36,115,350,5.704606045611096e-5,0.11780545270952542,U.S. Virgin Islands,U.S. Virgin Islands,36,New York
35,2,36,150,3154,5.140664990816399e-4,0.13560925273024335,Canada,Canada,36,New York
35,2,36,160,47,7.660470975534901e-6,0.0746031746031746,Atlantic Islands,Atlantic Islands,36,New York
35,2,36,200,17316,0.00282231309388005,0.188763163058408,Mexico,Mexico,36,New York
35,2,36,210,15035,0.0024505357684503665,0.1420513595737042,Central America,Central America,36,New York
35,2,36,250,429,6.992217124477601e-5,0.07266260162601626,Cuba,Cuba,36,New York
35,2,36,260,53188,0.008669045324398942,0.11821157979192735,West Indies,West Indies,36,New York
35,2,36,299,129,2.1025547996680896e-5,0.14878892733564014,"Americas, n.s.","Americas, n.s.",36,New York
35,2,36,300,30854,0.005028854712322422,0.1358871820167712,SOUTH AMERICA,SOUTH AMERICA,36,New York
35,2,36,400,132,2.1514514229161847e-5,0.18032786885245902,Denmark,Denmark,36,New York
35,2,36,401,22,3.5857523715269745e-6,0.04417670682730924,Finland,Finland,36,New York
35,2,36,404,70,1.1409212091222193e-5,0.11627906976744186,Norway,Norway,36,New York
35,2,36,405,242,3.944327608679672e-5,0.10905813429472735,Sweden,Sweden,36,New York
35,2,36,410,828,1.349546801647425e-4,0.08607963405759435,England,England,36,New York
35,2,36,411,15,2.4448311624047556e-6,0.021156558533145273,Scotland,Scotland,36,New York
35,2,36,413,1342,2.1873089466314545e-4,0.12236710130391174,"United Kingdom, ns",UK,36,New York
35,2,36,414,1048,1.7081220388001224e-4,0.16925064599483206,Ireland,Ireland,36,New York
35,2,36,420,165,2.689314278645231e-5,0.1223128243143069,Belgium,Belgium,36,New York
35,2,36,421,1277,2.0813662629272486e-4,0.1251470011760094,France,France,36,New York
35,2,36,425,193,3.1456827622941186e-5,0.10836608646827625,Netherlands,Netherlands,36,New York
35,2,36,426,340,5.541617301450779e-5,0.19461934745277618,Switzerland,Switzerland,36,New York
35,2,36,430,1374,2.2394653447627562e-4,0.1360126707582657,Albania,Albania,36,New York
35,2,36,433,527,8.589506817248708e-5,0.06129332402884392,Greece,Greece,36,New York
35,2,36,434,1140,1.858071683427614e-4,0.07163953999874316,Italy,Italy,36,New York
35,2,36,436,389,6.340262147836332e-5,0.11798604792235365,Portugal,Portugal,36,New York
35,2,36,438,561,9.143668547393786e-5,0.1316283435007039,Spain,Spain,36,New York
35,2,36,450,224,3.650947869191101e-5,0.13675213675213677,Austria,Austria,36,New York
35,2,36,451,466,7.595275477870774e-5,0.178544061302682,Bulgaria,Bulgaria,36,New York
35,2,36,452,619,1.0089003263523625e-4,0.3118387909319899,Czechoslovakia,Czechoslovakia,36,New York
35,2,36,453,1732,2.822965048856691e-4,0.11044509628873868,Germany,Germany,36,New York
35,2,36,454,435,7.09001037097379e-5,0.1542006380716058,Hungary,Hungary,36,New York
35,2,36,455,4506,7.344272811863886e-4,0.16648193305253825,Poland,Poland,36,New York
35,2,36,456,1025,1.6706346276432497e-4,0.16384271099744246,Romania,Romania,36,New York
35,2,36,457,1572,2.5621830582001835e-4,0.11796488068437641,Yugoslavia,Yugoslavia,36,New York
35,2,36,461,89,1.4505998230268217e-5,0.07472712006717044,Latvia,Latvia,36,New York
35,2,36,462,153,2.4937277856528505e-5,0.12878787878787878,Lithuania,Lithuania,36,New York
35,2,36,465,10312,0.0016807399297811892,0.12205283590569074,Other USSR/Russia,Russia,36,New York
35,2,36,499,409,6.666239636156967e-5,0.18049426301853486,"Europe, ns","Europe, ns",36,New York
35,2,36,500,21330,0.0034765499129395623,0.11472984966248016,China,China,36,New York
35,2,36,501,2777,4.526197425332004e-4,0.17847043701799487,Japan,Japan,36,New York
35,2,36,502,5315,8.66285175212085e-4,0.1283909462038312,Korea,South Korea,36,New York
35,2,36,511,358,5.83499704093935e-5,0.25426136363636365,Cambodia (Kampuchea),Cambodia (Kampuchea),36,New York
35,2,36,512,425,6.927021626813474e-5,0.17834662190516157,Indonesia,Indonesia,36,New York
35,2,36,513,185,3.015291766965865e-5,0.1493139628732849,Laos,Laos,36,New York
35,2,36,514,509,8.296127077760137e-5,0.11351471900089206,Malaysia,Malaysia,36,New York
35,2,36,515,4724,7.699588274133377e-4,0.12371673999580976,Philippines,Philippines,36,New York
35,2,36,516,200,3.259774883206341e-5,0.11869436201780416,Singapore,Singapore,36,New York
35,2,36,517,612,9.974911142611402e-5,0.1258741258741259,Thailand,Thailand,36,New York
35,2,36,518,1338,2.180789396865042e-4,0.12585833882043082,Vietnam,Vietnam,36,New York
35,2,36,520,381,6.209871152508078e-5,0.12565963060686017,Afghanistan,Afghanistan,36,New York
35,2,36,521,19236,0.0031352514826678583,0.14694738128705004,India,India,36,New York
35,2,36,522,853,1.3902939876875043e-4,0.15608417200365965,Iran,Iran,36,New York
35,2,36,524,777,1.2664225421256633e-4,0.171409662475182,Nepal,Nepal,36,New York
35,2,36,531,16,2.6078199065650725e-6,0.030534351145038167,Cyprus,Cyprus,36,New York
35,2,36,532,243,3.9606264830957037e-5,0.1623246492985972,Iraq,Iraq,36,New York
35,2,36,534,1801,2.93542728232731e-4,0.13984004969329916,Israel/Palestine,Israel,36,New York
35,2,36,535,196,3.194579385542214e-5,0.1270252754374595,Jordan,Jordan,36,New York
35,2,36,536,115,1.874370557843646e-5,0.22954091816367264,Kuwait,Kuwait,36,New York
35,2,36,537,447,7.285596863966172e-5,0.1897283531409168,Lebanon,Lebanon,36,New York
35,2,36,540,117,1.9069683066757094e-5,0.08484408992023205,Saudi Arabia,Saudi Arabia,36,New York
35,2,36,541,460,7.497482231374584e-5,0.18377946464242909,Syria,Syria,36,New York
35,2,36,542,1380,2.249244669412375e-4,0.17687772366059984,Turkey,Turkey,36,New York
35,2,36,543,60,9.779324649619022e-6,0.14084507042253522,United Arab Emirates,UAE,36,New York
35,2,36,544,1115,1.817324497387535e-4,0.19588896697118763,Yemen Arab Republic (North),Yemen Arab Republic (North),36,New York
35,2,36,599,336,5.476421803786652e-5,0.09911504424778761,"Asia, nec/ns","Asia, nec/ns",36,New York
35,2,36,600,10959,0.0017861936472529144,0.14729046825439493,AFRICA,AFRICA,36,New York
35,2,36,700,896,1.4603791476764405e-4,0.14409778063686074,Australia and New Zealand,Australia,36,New York
35,2,36,710,21,3.4227636273666576e-6,0.037102473498233215,Pacific Islands,Pacific Islands,36,New York
35,2,36,950,59,9.616335905458705e-6,0.14081145584725538,Other n.e.c.,Other n.e.c.,36,New York
35,2,37,100,33,1.0813885815851978e-5,0.4782608695652174,American Samoa,American Samoa,37,North Carolina
35,2,37,105,74,2.424931970827413e-5,0.09450830140485313,Guam,Guam,37,North Carolina
35,2,37,110,1425,4.6696325113906265e-4,0.1458248055669259,Puerto Rico,Puerto Rico,37,North Carolina
35,2,37,115,74,2.424931970827413e-5,0.0891566265060241,U.S. Virgin Islands,U.S. Virgin Islands,37,North Carolina
35,2,37,150,976,3.198288653415615e-4,0.11813120309852336,Canada,Canada,37,North Carolina
35,2,37,200,18345,0.006011537433084985,0.1877955899514772,Mexico,Mexico,37,North Carolina
35,2,37,210,7125,0.002334816255695313,0.17822302266246434,Central America,Central America,37,North Carolina
35,2,37,250,144,4.718786537826317e-5,0.05583559519193486,Cuba,Cuba,37,North Carolina
35,2,37,260,2031,6.655455179392535e-4,0.17035732259687972,West Indies,West Indies,37,North Carolina
35,2,37,299,19,6.2261766818541686e-6,0.06333333333333334,"Americas, n.s.","Americas, n.s.",37,North Carolina
35,2,37,300,3129,0.00102535299144851,0.14649562245423475,SOUTH AMERICA,SOUTH AMERICA,37,North Carolina
35,2,37,400,44,1.441851442113597e-5,0.21153846153846154,Denmark,Denmark,37,North Carolina
35,2,37,401,14,4.587709133997808e-6,0.058577405857740586,Finland,Finland,37,North Carolina
35,2,37,405,15,4.915402643569081e-6,0.023255813953488372,Sweden,Sweden,37,North Carolina
35,2,37,410,239,7.831874878753402e-5,0.0646295294753921,England,England,37,North Carolina
35,2,37,411,26,8.520031248853072e-6,0.035278154681139755,Scotland,Scotland,37,North Carolina
35,2,37,413,204,6.684947595253949e-5,0.07804131599081866,"United Kingdom, ns",UK,37,North Carolina
35,2,37,414,41,1.3435433892422153e-5,0.07081174438687392,Ireland,Ireland,37,North Carolina
35,2,37,420,40,1.3107740382850882e-5,0.09732360097323602,Belgium,Belgium,37,North Carolina
35,2,37,421,95,3.113088340927084e-5,0.05539358600583091,France,France,37,North Carolina
35,2,37,425,20,6.553870191425441e-6,0.03656307129798903,Netherlands,Netherlands,37,North Carolina
35,2,37,426,22,7.209257210567985e-6,0.05250596658711217,Switzerland,Switzerland,37,North Carolina
35,2,37,430,27,8.847724758424345e-6,0.15083798882681565,Albania,Albania,37,North Carolina
35,2,37,433,40,1.3107740382850882e-5,0.11080332409972299,Greece,Greece,37,North Carolina
35,2,37,434,186,6.0950992780256594e-5,0.11953727506426735,Italy,Italy,37,North Carolina
35,2,37,436,19,6.2261766818541686e-6,0.038306451612903226,Portugal,Portugal,37,North Carolina
35,2,37,438,136,4.4566317301693e-5,0.1650485436893204,Spain,Spain,37,North Carolina
35,2,37,451,30,9.830805287138161e-6,0.07957559681697612,Bulgaria,Bulgaria,37,North Carolina
35,2,37,452,139,4.5549397830406815e-5,0.3582474226804124,Czechoslovakia,Czechoslovakia,37,North Carolina
35,2,37,453,1431,4.6892941219649025e-4,0.09317619481703347,Germany,Germany,37,North Carolina
35,2,37,454,151,4.9481719945262074e-5,0.22672672672672672,Hungary,Hungary,37,North Carolina
35,2,37,455,285,9.339265022781253e-5,0.2341824157764996,Poland,Poland,37,North Carolina
35,2,37,456,275,9.01157151320998e-5,0.24487978628673196,Romania,Romania,37,North Carolina
35,2,37,457,315,1.032234555149507e-4,0.23755656108597284,Yugoslavia,Yugoslavia,37,North Carolina
35,2,37,461,17,5.570789662711625e-6,0.11971830985915492,Latvia,Latvia,37,North Carolina
35,2,37,462,18,5.898483172282896e-6,0.10112359550561797,Lithuania,Lithuania,37,North Carolina
35,2,37,465,780,2.5560093746559217e-4,0.11406844106463879,Other USSR/Russia,Russia,37,North Carolina
35,2,37,499,56,1.8350836535991233e-5,0.2962962962962963,"Europe, ns","Europe, ns",37,North Carolina
35,2,37,500,1741,5.705144001635846e-4,0.13065666041275797,China,China,37,North Carolina
35,2,37,501,317,1.0387884253409323e-4,0.05807988274093075,Japan,Japan,37,North Carolina
35,2,37,502,1104,3.617736345666843e-4,0.1568627450980392,Korea,South Korea,37,North Carolina
35,2,37,511,192,6.291715383768423e-5,0.1786046511627907,Cambodia (Kampuchea),Cambodia (Kampuchea),37,North Carolina
35,2,37,512,14,4.587709133997808e-6,0.030107526881720432,Indonesia,Indonesia,37,North Carolina
35,2,37,513,509,1.6679599637177747e-4,0.15556234718826406,Laos,Laos,37,North Carolina
35,2,37,514,84,2.752625480398685e-5,0.16666666666666666,Malaysia,Malaysia,37,North Carolina
35,2,37,515,1116,3.6570595668153957e-4,0.11355311355311355,Philippines,Philippines,37,North Carolina
35,2,37,517,355,1.1633119589780157e-4,0.1769690927218345,Thailand,Thailand,37,North Carolina
35,2,37,518,1515,4.964556670004771e-4,0.13183083884441352,Vietnam,Vietnam,37,North Carolina
35,2,37,520,107,3.5063205524126106e-5,0.3767605633802817,Afghanistan,Afghanistan,37,North Carolina
35,2,37,521,5088,0.001667304576698632,0.1791233937687027,India,India,37,North Carolina
35,2,37,522,301,9.863574638095289e-5,0.2553011026293469,Iran,Iran,37,North Carolina
35,2,37,524,52,1.7040062497706144e-5,0.03618649965205289,Nepal,Nepal,37,North Carolina
35,2,37,532,58,1.9006223555133776e-5,0.15303430079155672,Iraq,Iraq,37,North Carolina
35,2,37,534,34,1.114157932542325e-5,0.04871060171919771,Israel/Palestine,Israel,37,North Carolina
35,2,37,535,119,3.899552763898137e-5,0.1168958742632613,Jordan,Jordan,37,North Carolina
35,2,37,536,79,2.588778725613049e-5,0.18544600938967137,Kuwait,Kuwait,37,North Carolina
35,2,37,537,34,1.114157932542325e-5,0.061371841155234655,Lebanon,Lebanon,37,North Carolina
35,2,37,540,82,2.6870867784844307e-5,0.16977225672877846,Saudi Arabia,Saudi Arabia,37,North Carolina
35,2,37,541,74,2.424931970827413e-5,0.29838709677419356,Syria,Syria,37,North Carolina
35,2,37,542,144,4.718786537826317e-5,0.1553398058252427,Turkey,Turkey,37,North Carolina
35,2,37,544,10,3.2769350957127205e-6,0.01757469244288225,Yemen Arab Republic (North),Yemen Arab Republic (North),37,North Carolina
35,2,37,599,107,3.5063205524126106e-5,0.2399103139013453,"Asia, nec/ns","Asia, nec/ns",37,North Carolina
35,2,37,600,2986,9.784928195798184e-4,0.13922044013427826,AFRICA,AFRICA,37,North Carolina
35,2,37,700,38,1.2452353363708337e-5,0.04382929642445214,Australia and New Zealand,Australia,37,North Carolina
35,2,37,710,53,1.736775600727742e-5,0.09584086799276673,Pacific Islands,Pacific Islands,37,North Carolina
35,2,38,150,122,5.739555890101618e-4,0.09023668639053255,Canada,Canada,38,North Dakota
35,2,38,200,252,0.0011855476100865639,0.18543046357615894,Mexico,Mexico,38,North Dakota
35,2,38,210,28,1.3172751223184043e-4,0.35443037974683544,Central America,Central America,38,North Dakota
35,2,38,300,281,0.0013219796763266841,0.4488817891373802,SOUTH AMERICA,SOUTH AMERICA,38,North Dakota
35,2,38,404,10,4.704554008280015e-5,0.35714285714285715,Norway,Norway,38,North Dakota
35,2,38,425,7,3.293187805796011e-5,0.23333333333333334,Netherlands,Netherlands,38,North Dakota
35,2,38,453,58,2.7286413248024086e-4,0.1303370786516854,Germany,Germany,38,North Dakota
35,2,38,465,35,1.6465939028980053e-4,0.1111111111111111,Other USSR/Russia,Russia,38,North Dakota
35,2,38,500,17,7.997741814076025e-5,0.030035335689045935,China,China,38,North Dakota
35,2,38,501,59,2.775686864885209e-4,0.233201581027668,Japan,Japan,38,North Dakota
35,2,38,515,33,1.552502822732405e-4,0.03459119496855346,Philippines,Philippines,38,North Dakota
35,2,38,516,27,1.270229582235604e-4,1,Singapore,Singapore,38,North Dakota
35,2,38,517,72,3.387278885961611e-4,0.4311377245508982,Thailand,Thailand,38,North Dakota
35,2,38,518,116,5.457282649604817e-4,0.8226950354609929,Vietnam,Vietnam,38,North Dakota
35,2,38,521,104,4.892736168611216e-4,0.12919254658385093,India,India,38,North Dakota
35,2,38,542,6,2.822732404968009e-5,0.2,Turkey,Turkey,38,North Dakota
35,2,38,600,200,9.40910801656003e-4,0.09935419771485346,AFRICA,AFRICA,38,North Dakota
35,2,38,710,2,9.40910801656003e-6,0.11764705882352941,Pacific Islands,Pacific Islands,38,North Dakota
35,2,39,110,1509,4.3939481735414434e-4,0.11959106038991917,Puerto Rico,Puerto Rico,39,Ohio
35,2,39,115,20,5.823655630936307e-6,0.07272727272727272,U.S. Virgin Islands,U.S. Virgin Islands,39,Ohio
35,2,39,150,665,1.936365497286322e-4,0.11064891846921797,Canada,Canada,39,Ohio
35,2,39,200,2221,6.467169578154769e-4,0.14043629465697122,Mexico,Mexico,39,Ohio
35,2,39,210,1337,3.893113789280921e-4,0.19124588756973251,Central America,Central America,39,Ohio
35,2,39,250,10,2.9118278154681534e-6,0.0234192037470726,Cuba,Cuba,39,Ohio
35,2,39,260,664,1.933453669470854e-4,0.12474168701859853,West Indies,West Indies,39,Ohio
